"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2138","userCannotTransferMoney(Float, Float, Float, String) [1] 1000.0, 100.0, 200.0, Invalid transfer: insufficient funds or invalid accounts","","Fri Jan 30 15:51:41 UTC 2026","passed","Fri Jan 30 15:51:43 UTC 2026","","api.TransferMoneyApiTest","api.TransferMoneyApiTest","userCannotTransferMoney"
"","425","userCanChangeTheirNameUsingValidName(String) [5] N name","","Fri Jan 30 15:51:53 UTC 2026","passed","Fri Jan 30 15:51:54 UTC 2026","","api.UpdateCustomerNameApiTest","api.UpdateCustomerNameApiTest","userCanChangeTheirNameUsingValidName"
"","124","adminCannotCreateUserWithInvalidCredentials(String, String, String, String, String) [5] TestUser6, TestUser16, SUPERADMIN, role, Role must be either 'ADMIN' or 'USER'","","Fri Jan 30 15:51:36 UTC 2026","passed","Fri Jan 30 15:51:36 UTC 2026","","api.CreateUserApiTest","api.CreateUserApiTest","adminCannotCreateUserWithInvalidCredentials"
"","432","userCanChangeTheirNameUsingValidName(String) [2] NEW NAME","","Fri Jan 30 15:51:52 UTC 2026","passed","Fri Jan 30 15:51:52 UTC 2026","","api.UpdateCustomerNameApiTest","api.UpdateCustomerNameApiTest","userCanChangeTheirNameUsingValidName"
"","2157","userCannotTransferMoney(Float, Float, Float, String) [2] -1.0, 1.0, 2.0, Transfer amount must be at least 0.01","","Fri Jan 30 15:51:43 UTC 2026","passed","Fri Jan 30 15:51:45 UTC 2026","","api.TransferMoneyApiTest","api.TransferMoneyApiTest","userCannotTransferMoney"
"","505","userCanDepositMoney(Float) [3] 5000.0","","Fri Jan 30 15:51:57 UTC 2026","passed","Fri Jan 30 15:51:57 UTC 2026","","api.DepositMoneyApiTest","api.DepositMoneyApiTest","userCanDepositMoney"
"","7199","adminCanCreateUserWithValidCredentials() repetition 10 of 10","","Fri Jan 30 15:53:21 UTC 2026","passed","Fri Jan 30 15:53:28 UTC 2026","","ui.CreateUserUiTest","ui.CreateUserUiTest","adminCanCreateUserWithValidCredentials"
"","3804","adminCanLoginWithValidCredentials()","","Fri Jan 30 15:53:28 UTC 2026","passed","Fri Jan 30 15:53:32 UTC 2026","","ui.LoginUserUiTest","ui.LoginUserUiTest","adminCanLoginWithValidCredentials"
"","515","userCannotDepositMoney(Float, String) [1] -0.01, Deposit amount must be at least 0.01","","Fri Jan 30 15:51:54 UTC 2026","passed","Fri Jan 30 15:51:55 UTC 2026","","api.DepositMoneyApiTest","api.DepositMoneyApiTest","userCannotDepositMoney"
"","6880","adminCanCreateUserWithValidCredentials() repetition 9 of 10","","Fri Jan 30 15:53:14 UTC 2026","passed","Fri Jan 30 15:53:21 UTC 2026","","ui.CreateUserUiTest","ui.CreateUserUiTest","adminCanCreateUserWithValidCredentials"
"","424","userCanChangeTheirNameUsingValidName(String) [4] n n","","Fri Jan 30 15:51:53 UTC 2026","passed","Fri Jan 30 15:51:53 UTC 2026","","api.UpdateCustomerNameApiTest","api.UpdateCustomerNameApiTest","userCanChangeTheirNameUsingValidName"
"","527","userCannotChangeTheirNameUsingInvalidName(String, String) [3] New name!, Name must contain two words with letters only","","Fri Jan 30 15:51:50 UTC 2026","passed","Fri Jan 30 15:51:51 UTC 2026","","api.UpdateCustomerNameApiTest","api.UpdateCustomerNameApiTest","userCannotChangeTheirNameUsingInvalidName"
"","3797","userCanLoginWithValidCredentials()","","Fri Jan 30 15:53:32 UTC 2026","passed","Fri Jan 30 15:53:36 UTC 2026","","ui.LoginUserUiTest","ui.LoginUserUiTest","userCanLoginWithValidCredentials"
"","120","adminCannotCreateUserWithInvalidCredentials(String, String, String, String, String) [7] TestUser8, NoSpecial1, USER, password, Password must contain at least one digit, one lower case, one upper case, one special character, no spaces, and be at least 8 characters long","","Fri Jan 30 15:51:36 UTC 2026","passed","Fri Jan 30 15:51:36 UTC 2026","","api.CreateUserApiTest","api.CreateUserApiTest","adminCannotCreateUserWithInvalidCredentials"
"","1172","userCanTransferMoney(Float, Float, Float, Float) [3] 9999.0, 5000.0, 10000.0, 9999.0","","Fri Jan 30 15:51:40 UTC 2026","passed","Fri Jan 30 15:51:41 UTC 2026","","api.TransferMoneyApiTest","api.TransferMoneyApiTest","userCanTransferMoney"
"","526","userCannotChangeTheirNameUsingInvalidName(String, String) [2] New name1, Name must contain two words with letters only","","Fri Jan 30 15:51:50 UTC 2026","passed","Fri Jan 30 15:51:50 UTC 2026","","api.UpdateCustomerNameApiTest","api.UpdateCustomerNameApiTest","userCannotChangeTheirNameUsingInvalidName"
"","183","adminCanCreateUserWithValidCredentials()","","Fri Jan 30 15:51:37 UTC 2026","passed","Fri Jan 30 15:51:37 UTC 2026","","api.CreateUserApiTest","api.CreateUserApiTest","adminCanCreateUserWithValidCredentials"
"","2167","userCannotTransferMoney(Float, Float, Float, String) [3] 0.0, 1.0, 2.0, Transfer amount must be at least 0.01","","Fri Jan 30 15:51:45 UTC 2026","passed","Fri Jan 30 15:51:47 UTC 2026","","api.TransferMoneyApiTest","api.TransferMoneyApiTest","userCannotTransferMoney"
"","7244","userCannotTransferMoney()","","Fri Jan 30 15:53:43 UTC 2026","passed","Fri Jan 30 15:53:50 UTC 2026","","ui.TransferMoneyUiTest","ui.TransferMoneyUiTest","userCannotTransferMoney"
"","6661","adminCanCreateUserWithValidCredentials() repetition 4 of 10","","Fri Jan 30 15:52:40 UTC 2026","passed","Fri Jan 30 15:52:47 UTC 2026","","ui.CreateUserUiTest","ui.CreateUserUiTest","adminCanCreateUserWithValidCredentials"
"","109","adminCannotCreateUserWithInvalidCredentials(String, String, String, String, String) [10] TestUser11, NoNumber!, USER, password, Password must contain at least one digit, one lower case, one upper case, one special character, no spaces, and be at least 8 characters long","","Fri Jan 30 15:51:37 UTC 2026","passed","Fri Jan 30 15:51:37 UTC 2026","","api.CreateUserApiTest","api.CreateUserApiTest","adminCannotCreateUserWithInvalidCredentials"
"","2211","userCannotTransferMoney(Float, Float, Float, String) [4] 10001.0, 5000.0, 11000.0, Transfer amount cannot exceed 10000","","Fri Jan 30 15:51:47 UTC 2026","passed","Fri Jan 30 15:51:49 UTC 2026","","api.TransferMoneyApiTest","api.TransferMoneyApiTest","userCannotTransferMoney"
"","503","userCanDepositMoney(Float) [2] 4999.0","","Fri Jan 30 15:51:56 UTC 2026","passed","Fri Jan 30 15:51:57 UTC 2026","","api.DepositMoneyApiTest","api.DepositMoneyApiTest","userCanDepositMoney"
"","516","adminCannotCreateUserWithInvalidCredentials(String, String, String, String, String) [1] , TestUser2!, USER, username, Username cannot be blank","","Fri Jan 30 15:51:35 UTC 2026","passed","Fri Jan 30 15:51:36 UTC 2026","","api.CreateUserApiTest","api.CreateUserApiTest","adminCannotCreateUserWithInvalidCredentials"
"","118","adminCannotCreateUserWithInvalidCredentials(String, String, String, String, String) [9] TestUser10, NOLOWERCASE1!, USER, password, Password must contain at least one digit, one lower case, one upper case, one special character, no spaces, and be at least 8 characters long","","Fri Jan 30 15:51:36 UTC 2026","passed","Fri Jan 30 15:51:37 UTC 2026","","api.CreateUserApiTest","api.CreateUserApiTest","adminCannotCreateUserWithInvalidCredentials"
"","125","adminCannotCreateUserWithInvalidCredentials(String, String, String, String, String) [4] TestUser5#, TestUser5!, USER, username, Username must contain only letters, digits, dashes, underscores, and dots","","Fri Jan 30 15:51:36 UTC 2026","passed","Fri Jan 30 15:51:36 UTC 2026","","api.CreateUserApiTest","api.CreateUserApiTest","adminCannotCreateUserWithInvalidCredentials"
"","7633","userCanChangeTheirNameUsingValidName()","","Fri Jan 30 15:53:58 UTC 2026","passed","Fri Jan 30 15:54:06 UTC 2026","","ui.UpdateCustomerNameUiTest","ui.UpdateCustomerNameUiTest","userCanChangeTheirNameUsingValidName"
"","6751","adminCanCreateUserWithValidCredentials() repetition 5 of 10","","Fri Jan 30 15:52:47 UTC 2026","passed","Fri Jan 30 15:52:54 UTC 2026","","ui.CreateUserUiTest","ui.CreateUserUiTest","adminCanCreateUserWithValidCredentials"
"","4802","userCanCreateAccount()","","Fri Jan 30 15:52:11 UTC 2026","passed","Fri Jan 30 15:52:16 UTC 2026","","ui.CreateAccountUiTest","ui.CreateAccountUiTest","userCanCreateAccount"
"","513","userCannotChangeTheirNameUsingInvalidName(String, String) [4] , Name must contain two words with letters only","","Fri Jan 30 15:51:51 UTC 2026","passed","Fri Jan 30 15:51:51 UTC 2026","","api.UpdateCustomerNameApiTest","api.UpdateCustomerNameApiTest","userCannotChangeTheirNameUsingInvalidName"
"","6722","adminCanCreateUserWithValidCredentials() repetition 6 of 10","","Fri Jan 30 15:52:54 UTC 2026","passed","Fri Jan 30 15:53:00 UTC 2026","","ui.CreateUserUiTest","ui.CreateUserUiTest","adminCanCreateUserWithValidCredentials"
"","1143","userCanTransferMoney(Float, Float, Float, Float) [1] 10.0, 50.0, 50.0, 10.0","","Fri Jan 30 15:51:37 UTC 2026","passed","Fri Jan 30 15:51:38 UTC 2026","","api.TransferMoneyApiTest","api.TransferMoneyApiTest","userCanTransferMoney"
"","128","adminCannotCreateUserWithInvalidCredentials(String, String, String, String, String) [2] Te, TestUser3!, USER, username, Username must be between 3 and 15 characters","","Fri Jan 30 15:51:36 UTC 2026","passed","Fri Jan 30 15:51:36 UTC 2026","","api.CreateUserApiTest","api.CreateUserApiTest","adminCannotCreateUserWithInvalidCredentials"
"","110","adminCannotCreateUserWithInvalidCredentials(String, String, String, String, String) [6] TestUser7, Seven7!, USER, password, Password must contain at least one digit, one lower case, one upper case, one special character, no spaces, and be at least 8 characters long","","Fri Jan 30 15:51:36 UTC 2026","passed","Fri Jan 30 15:51:36 UTC 2026","","api.CreateUserApiTest","api.CreateUserApiTest","adminCannotCreateUserWithInvalidCredentials"
"","6525","adminCanCreateUserWithValidCredentials() repetition 1 of 10","","Fri Jan 30 15:52:20 UTC 2026","passed","Fri Jan 30 15:52:27 UTC 2026","","ui.CreateUserUiTest","ui.CreateUserUiTest","adminCanCreateUserWithValidCredentials"
"","6600","userCanDepositMoney()","","Fri Jan 30 15:52:04 UTC 2026","passed","Fri Jan 30 15:52:11 UTC 2026","","ui.DepositMoneyUiTest","ui.DepositMoneyUiTest","userCanDepositMoney"
"","7212","userCanTransferMoney()","","Fri Jan 30 15:53:36 UTC 2026","passed","Fri Jan 30 15:53:43 UTC 2026","","ui.TransferMoneyUiTest","ui.TransferMoneyUiTest","userCanTransferMoney"
"","4705","adminCannotCreateUserWithInvalidCredentials()","","Fri Jan 30 15:52:16 UTC 2026","passed","Fri Jan 30 15:52:20 UTC 2026","","ui.CreateUserUiTest","ui.CreateUserUiTest","adminCannotCreateUserWithInvalidCredentials"
"","116","adminCannotCreateUserWithInvalidCredentials(String, String, String, String, String) [3] TestUserUserUser, TestUser4!, USER, username, Username must be between 3 and 15 characters","","Fri Jan 30 15:51:36 UTC 2026","passed","Fri Jan 30 15:51:36 UTC 2026","","api.CreateUserApiTest","api.CreateUserApiTest","adminCannotCreateUserWithInvalidCredentials"
"","6610","userCannotDepositMoney()","","Fri Jan 30 15:51:57 UTC 2026","passed","Fri Jan 30 15:52:04 UTC 2026","","ui.DepositMoneyUiTest","ui.DepositMoneyUiTest","userCannotDepositMoney"
"","426","userCanChangeTheirNameUsingValidName(String) [1] New Name","","Fri Jan 30 15:51:51 UTC 2026","passed","Fri Jan 30 15:51:52 UTC 2026","","api.UpdateCustomerNameApiTest","api.UpdateCustomerNameApiTest","userCanChangeTheirNameUsingValidName"
"","115","adminCannotCreateUserWithInvalidCredentials(String, String, String, String, String) [12] TestUser13, , USER, password, Password cannot be blank","","Fri Jan 30 15:51:37 UTC 2026","passed","Fri Jan 30 15:51:37 UTC 2026","","api.CreateUserApiTest","api.CreateUserApiTest","adminCannotCreateUserWithInvalidCredentials"
