"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","4235","userCannotTransferMoney(Float, Float, Float, String) [1] 1000.0, 100.0, 200.0, Invalid transfer: insufficient funds or invalid accounts","","Sat Nov 08 19:50:27 UTC 2025","passed","Sat Nov 08 19:50:31 UTC 2025","","api.TransferMoneyApiTest","api.TransferMoneyApiTest","userCannotTransferMoney"
"","266","adminCannotCreateUserWithInvalidCredentials(String, String, String, String, String) [10] TestUser11, NoNumber!, USER, password, Password must contain at least one digit, one lower case, one upper case, one special character, no spaces, and be at least 8 characters long","","Sat Nov 08 19:50:27 UTC 2025","passed","Sat Nov 08 19:50:27 UTC 2025","","api.CreateUserApiTest","api.CreateUserApiTest","adminCannotCreateUserWithInvalidCredentials"
"","1689","userCanChangeTheirNameUsingValidName(String) [3] N N","","Sat Nov 08 19:50:30 UTC 2025","passed","Sat Nov 08 19:50:32 UTC 2025","","api.UpdateCustomerNameApiTest","api.UpdateCustomerNameApiTest","userCanChangeTheirNameUsingValidName"
"","14542","userCanDepositMoney()","","Sat Nov 08 19:50:29 UTC 2025","passed","Sat Nov 08 19:50:43 UTC 2025","","ui.DepositMoneyUiTest","ui.DepositMoneyUiTest","userCanDepositMoney"
"","25368","adminCannotCreateUserWithInvalidCredentials()","","Sat Nov 08 19:50:38 UTC 2025","passed","Sat Nov 08 19:51:03 UTC 2025","","ui.CreateUserUiTest","ui.CreateUserUiTest","adminCannotCreateUserWithInvalidCredentials"
"","21847","userCannotChangeTheirNameUsingInvalidName()","","Sat Nov 08 19:50:36 UTC 2025","passed","Sat Nov 08 19:50:58 UTC 2025","","ui.UpdateCustomerNameUiTest","ui.UpdateCustomerNameUiTest","userCannotChangeTheirNameUsingInvalidName"
"","7325","userCannotTransferMoney(Float, Float, Float, String) [2] -1.0, 1.0, 2.0, Transfer amount must be at least 0.01","","Sat Nov 08 19:50:31 UTC 2025","passed","Sat Nov 08 19:50:39 UTC 2025","","api.TransferMoneyApiTest","api.TransferMoneyApiTest","userCannotTransferMoney"
"","1865","userCannotDepositMoney(Float, String) [2] 0.0, Deposit amount must be at least 0.01","","Sat Nov 08 19:50:30 UTC 2025","passed","Sat Nov 08 19:50:32 UTC 2025","","api.DepositMoneyApiTest","api.DepositMoneyApiTest","userCannotDepositMoney"
"","221","adminCannotCreateUserWithInvalidCredentials(String, String, String, String, String) [7] TestUser8, NoSpecial1, USER, password, Password must contain at least one digit, one lower case, one upper case, one special character, no spaces, and be at least 8 characters long","","Sat Nov 08 19:50:26 UTC 2025","passed","Sat Nov 08 19:50:26 UTC 2025","","api.CreateUserApiTest","api.CreateUserApiTest","adminCannotCreateUserWithInvalidCredentials"
"","1029","userCanDepositMoney(Float) [1] 1.0","","Sat Nov 08 19:50:28 UTC 2025","passed","Sat Nov 08 19:50:29 UTC 2025","","api.DepositMoneyApiTest","api.DepositMoneyApiTest","userCanDepositMoney"
"","10502","userCanTransferMoney(Float, Float, Float, Float) [1] 10.0, 50.0, 50.0, 10.0","","Sat Nov 08 19:50:43 UTC 2025","passed","Sat Nov 08 19:50:54 UTC 2025","","api.TransferMoneyApiTest","api.TransferMoneyApiTest","userCanTransferMoney"
"","3989","userCanChangeTheirNameUsingValidName(String) [4] n n","","Sat Nov 08 19:50:22 UTC 2025","passed","Sat Nov 08 19:50:26 UTC 2025","","api.UpdateCustomerNameApiTest","api.UpdateCustomerNameApiTest","userCanChangeTheirNameUsingValidName"
"","970","userCanChangeTheirNameUsingValidName(String) [6] New n","","Sat Nov 08 19:50:27 UTC 2025","passed","Sat Nov 08 19:50:28 UTC 2025","","api.UpdateCustomerNameApiTest","api.UpdateCustomerNameApiTest","userCanChangeTheirNameUsingValidName"
"","13334","userCanTransferMoney(Float, Float, Float, Float) [2] 10000.0, 5000.0, 15000.0, 10000.0","","Sat Nov 08 19:50:44 UTC 2025","passed","Sat Nov 08 19:50:57 UTC 2025","","api.TransferMoneyApiTest","api.TransferMoneyApiTest","userCanTransferMoney"
"","260","adminCannotCreateUserWithInvalidCredentials(String, String, String, String, String) [12] TestUser13, , USER, password, Password cannot be blank","","Sat Nov 08 19:50:27 UTC 2025","passed","Sat Nov 08 19:50:27 UTC 2025","","api.CreateUserApiTest","api.CreateUserApiTest","adminCannotCreateUserWithInvalidCredentials"
"","1871","userCanDepositMoney(Float) [3] 5000.0","","Sat Nov 08 19:50:31 UTC 2025","passed","Sat Nov 08 19:50:33 UTC 2025","","api.DepositMoneyApiTest","api.DepositMoneyApiTest","userCanDepositMoney"
"","1746","adminCannotCreateUserWithInvalidCredentials(String, String, String, String, String) [4] TestUser5#, TestUser5!, USER, username, Username must contain only letters, digits, dashes, underscores, and dots","","Sat Nov 08 19:50:24 UTC 2025","passed","Sat Nov 08 19:50:25 UTC 2025","","api.CreateUserApiTest","api.CreateUserApiTest","adminCannotCreateUserWithInvalidCredentials"
"","2158","userCannotDepositMoney(Float, String) [1] -0.01, Deposit amount must be at least 0.01","","Sat Nov 08 19:50:32 UTC 2025","passed","Sat Nov 08 19:50:34 UTC 2025","","api.DepositMoneyApiTest","api.DepositMoneyApiTest","userCannotDepositMoney"
"","15948","userCanLoginWithValidCredentials()","","Sat Nov 08 19:50:38 UTC 2025","passed","Sat Nov 08 19:50:54 UTC 2025","","ui.LoginUserUiTest","ui.LoginUserUiTest","userCanLoginWithValidCredentials"
"","10605","userCannotTransferMoney(Float, Float, Float, String) [3] 0.0, 1.0, 2.0, Transfer amount must be at least 0.01","","Sat Nov 08 19:50:39 UTC 2025","passed","Sat Nov 08 19:50:49 UTC 2025","","api.TransferMoneyApiTest","api.TransferMoneyApiTest","userCannotTransferMoney"
"","303","adminCannotCreateUserWithInvalidCredentials(String, String, String, String, String) [11] TestUser12, With spaces1!, USER, password, Password must contain at least one digit, one lower case, one upper case, one special character, no spaces, and be at least 8 characters long","","Sat Nov 08 19:50:27 UTC 2025","passed","Sat Nov 08 19:50:27 UTC 2025","","api.CreateUserApiTest","api.CreateUserApiTest","adminCannotCreateUserWithInvalidCredentials"
"","6485","userCannotTransferMoney(Float, Float, Float, String) [4] 10001.0, 5000.0, 11000.0, Transfer amount cannot exceed 10000","","Sat Nov 08 19:50:21 UTC 2025","passed","Sat Nov 08 19:50:27 UTC 2025","","api.TransferMoneyApiTest","api.TransferMoneyApiTest","userCannotTransferMoney"
"","1966","userCanDepositMoney(Float) [2] 4999.0","","Sat Nov 08 19:50:29 UTC 2025","passed","Sat Nov 08 19:50:31 UTC 2025","","api.DepositMoneyApiTest","api.DepositMoneyApiTest","userCanDepositMoney"
"","1852","userCannotDepositMoney(Float, String) [3] 5000.01, Deposit amount cannot exceed 5000","","Sat Nov 08 19:50:33 UTC 2025","passed","Sat Nov 08 19:50:35 UTC 2025","","api.DepositMoneyApiTest","api.DepositMoneyApiTest","userCannotDepositMoney"
"","651","userCanLoginWithValidCredentialsAndGetAuthToken()","","Sat Nov 08 19:50:27 UTC 2025","passed","Sat Nov 08 19:50:28 UTC 2025","","api.LoginUserApiTest","api.LoginUserApiTest","userCanLoginWithValidCredentialsAndGetAuthToken"
"","14550","userCannotDepositMoney()","","Sat Nov 08 19:50:30 UTC 2025","passed","Sat Nov 08 19:50:44 UTC 2025","","ui.DepositMoneyUiTest","ui.DepositMoneyUiTest","userCannotDepositMoney"
"","25734","userCanTransferMoney()","","Sat Nov 08 19:50:44 UTC 2025","passed","Sat Nov 08 19:51:10 UTC 2025","","ui.TransferMoneyUiTest","ui.TransferMoneyUiTest","userCanTransferMoney"
"","29075","adminCanCreateUserWithValidCredentials()","","Sat Nov 08 19:50:35 UTC 2025","passed","Sat Nov 08 19:51:04 UTC 2025","","ui.CreateUserUiTest","ui.CreateUserUiTest","adminCanCreateUserWithValidCredentials"
"","2659","adminCanCreateUserWithValidCredentials()","","Sat Nov 08 19:50:21 UTC 2025","passed","Sat Nov 08 19:50:23 UTC 2025","","api.CreateUserApiTest","api.CreateUserApiTest","adminCanCreateUserWithValidCredentials"
"","15036","userCanChangeTheirNameUsingValidName()","","Sat Nov 08 19:50:21 UTC 2025","passed","Sat Nov 08 19:50:36 UTC 2025","","ui.UpdateCustomerNameUiTest","ui.UpdateCustomerNameUiTest","userCanChangeTheirNameUsingValidName"
"","249","adminCanLoginWithValidCredentialsAndGetAuthToken()","","Sat Nov 08 19:50:27 UTC 2025","passed","Sat Nov 08 19:50:27 UTC 2025","","api.LoginUserApiTest","api.LoginUserApiTest","adminCanLoginWithValidCredentialsAndGetAuthToken"
"","5491","userCannotChangeTheirNameUsingInvalidName(String, String) [2] New name1, Name must contain two words with letters only","","Sat Nov 08 19:50:37 UTC 2025","passed","Sat Nov 08 19:50:43 UTC 2025","","api.UpdateCustomerNameApiTest","api.UpdateCustomerNameApiTest","userCannotChangeTheirNameUsingInvalidName"
"","1005","userCanChangeTheirNameUsingValidName(String) [5] N name","","Sat Nov 08 19:50:26 UTC 2025","passed","Sat Nov 08 19:50:27 UTC 2025","","api.UpdateCustomerNameApiTest","api.UpdateCustomerNameApiTest","userCanChangeTheirNameUsingValidName"
"","205","adminCannotCreateUserWithInvalidCredentials(String, String, String, String, String) [2] Te, TestUser3!, USER, username, Username must be between 3 and 15 characters","","Sat Nov 08 19:50:28 UTC 2025","passed","Sat Nov 08 19:50:28 UTC 2025","","api.CreateUserApiTest","api.CreateUserApiTest","adminCannotCreateUserWithInvalidCredentials"
"","351","adminCannotCreateUserWithInvalidCredentials(String, String, String, String, String) [6] TestUser7, Seven7!, USER, password, Password must contain at least one digit, one lower case, one upper case, one special character, no spaces, and be at least 8 characters long","","Sat Nov 08 19:50:26 UTC 2025","passed","Sat Nov 08 19:50:26 UTC 2025","","api.CreateUserApiTest","api.CreateUserApiTest","adminCannotCreateUserWithInvalidCredentials"
"","1430","userCanChangeTheirNameUsingValidName(String) [2] NEW NAME","","Sat Nov 08 19:50:29 UTC 2025","passed","Sat Nov 08 19:50:30 UTC 2025","","api.UpdateCustomerNameApiTest","api.UpdateCustomerNameApiTest","userCanChangeTheirNameUsingValidName"
"","21317","adminCanLoginWithValidCredentials()","","Sat Nov 08 19:50:43 UTC 2025","passed","Sat Nov 08 19:51:04 UTC 2025","","ui.LoginUserUiTest","ui.LoginUserUiTest","adminCanLoginWithValidCredentials"
"","918","userCanChangeTheirNameUsingValidName(String) [1] New Name","","Sat Nov 08 19:50:28 UTC 2025","passed","Sat Nov 08 19:50:29 UTC 2025","","api.UpdateCustomerNameApiTest","api.UpdateCustomerNameApiTest","userCanChangeTheirNameUsingValidName"
"","13596","userCanCreateAccount()","","Sat Nov 08 19:50:35 UTC 2025","passed","Sat Nov 08 19:50:48 UTC 2025","","ui.CreateAccountUiTest","ui.CreateAccountUiTest","userCanCreateAccount"
