"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","11826","userCanLoginWithValidCredentials()","","Sat Nov 08 20:06:04 UTC 2025","passed","Sat Nov 08 20:06:16 UTC 2025","","ui.LoginUserUiTest","ui.LoginUserUiTest","userCanLoginWithValidCredentials"
"","4146","userCannotChangeTheirNameUsingInvalidName(String, String) [2] New name1, Name must contain two words with letters only","","Sat Nov 08 20:06:01 UTC 2025","passed","Sat Nov 08 20:06:06 UTC 2025","","api.UpdateCustomerNameApiTest","api.UpdateCustomerNameApiTest","userCannotChangeTheirNameUsingInvalidName"
"","1550","userCanDepositMoney(Float) [3] 5000.0","","Sat Nov 08 20:05:54 UTC 2025","passed","Sat Nov 08 20:05:56 UTC 2025","","api.DepositMoneyApiTest","api.DepositMoneyApiTest","userCanDepositMoney"
"","224","adminCannotCreateUserWithInvalidCredentials(String, String, String, String, String) [8] TestUser9, nouppercase1!, USER, password, Password must contain at least one digit, one lower case, one upper case, one special character, no spaces, and be at least 8 characters long","","Sat Nov 08 20:05:49 UTC 2025","passed","Sat Nov 08 20:05:49 UTC 2025","","api.CreateUserApiTest","api.CreateUserApiTest","adminCannotCreateUserWithInvalidCredentials"
"","13120","userCanDepositMoney()","","Sat Nov 08 20:05:51 UTC 2025","passed","Sat Nov 08 20:06:04 UTC 2025","","ui.DepositMoneyUiTest","ui.DepositMoneyUiTest","userCanDepositMoney"
"","269","adminCannotCreateUserWithInvalidCredentials(String, String, String, String, String) [2] Te, TestUser3!, USER, username, Username must be between 3 and 15 characters","","Sat Nov 08 20:05:50 UTC 2025","passed","Sat Nov 08 20:05:50 UTC 2025","","api.CreateUserApiTest","api.CreateUserApiTest","adminCannotCreateUserWithInvalidCredentials"
"","1975","userCannotDepositMoney(Float, String) [2] 0.0, Deposit amount must be at least 0.01","","Sat Nov 08 20:05:53 UTC 2025","passed","Sat Nov 08 20:05:55 UTC 2025","","api.DepositMoneyApiTest","api.DepositMoneyApiTest","userCannotDepositMoney"
"","9525","userCanTransferMoney(Float, Float, Float, Float) [2] 10000.0, 5000.0, 15000.0, 10000.0","","Sat Nov 08 20:06:11 UTC 2025","passed","Sat Nov 08 20:06:20 UTC 2025","","api.TransferMoneyApiTest","api.TransferMoneyApiTest","userCanTransferMoney"
"","641","userCanLoginWithValidCredentialsAndGetAuthToken()","","Sat Nov 08 20:05:50 UTC 2025","passed","Sat Nov 08 20:05:50 UTC 2025","","api.LoginUserApiTest","api.LoginUserApiTest","userCanLoginWithValidCredentialsAndGetAuthToken"
"","3411","userCannotChangeTheirNameUsingInvalidName(String, String) [3] New name!, Name must contain two words with letters only","","Sat Nov 08 20:05:58 UTC 2025","passed","Sat Nov 08 20:06:01 UTC 2025","","api.UpdateCustomerNameApiTest","api.UpdateCustomerNameApiTest","userCannotChangeTheirNameUsingInvalidName"
"","2178","userCannotChangeTheirNameUsingInvalidName(String, String) [4] , Name must contain two words with letters only","","Sat Nov 08 20:05:56 UTC 2025","passed","Sat Nov 08 20:05:58 UTC 2025","","api.UpdateCustomerNameApiTest","api.UpdateCustomerNameApiTest","userCannotChangeTheirNameUsingInvalidName"
"","15637","userCanChangeTheirNameUsingValidName()","","Sat Nov 08 20:05:43 UTC 2025","passed","Sat Nov 08 20:05:59 UTC 2025","","ui.UpdateCustomerNameUiTest","ui.UpdateCustomerNameUiTest","userCanChangeTheirNameUsingValidName"
"","14467","userCannotDepositMoney()","","Sat Nov 08 20:05:52 UTC 2025","passed","Sat Nov 08 20:06:06 UTC 2025","","ui.DepositMoneyUiTest","ui.DepositMoneyUiTest","userCannotDepositMoney"
"","211","adminCannotCreateUserWithInvalidCredentials(String, String, String, String, String) [6] TestUser7, Seven7!, USER, password, Password must contain at least one digit, one lower case, one upper case, one special character, no spaces, and be at least 8 characters long","","Sat Nov 08 20:05:48 UTC 2025","passed","Sat Nov 08 20:05:48 UTC 2025","","api.CreateUserApiTest","api.CreateUserApiTest","adminCannotCreateUserWithInvalidCredentials"
"","4112","userCanChangeTheirNameUsingValidName(String) [4] n n","","Sat Nov 08 20:05:44 UTC 2025","passed","Sat Nov 08 20:05:48 UTC 2025","","api.UpdateCustomerNameApiTest","api.UpdateCustomerNameApiTest","userCanChangeTheirNameUsingValidName"
"","265","adminCannotCreateUserWithInvalidCredentials(String, String, String, String, String) [7] TestUser8, NoSpecial1, USER, password, Password must contain at least one digit, one lower case, one upper case, one special character, no spaces, and be at least 8 characters long","","Sat Nov 08 20:05:48 UTC 2025","passed","Sat Nov 08 20:05:49 UTC 2025","","api.CreateUserApiTest","api.CreateUserApiTest","adminCannotCreateUserWithInvalidCredentials"
"","2177","userCannotDepositMoney(Float, String) [3] 5000.01, Deposit amount cannot exceed 5000","","Sat Nov 08 20:05:56 UTC 2025","passed","Sat Nov 08 20:05:58 UTC 2025","","api.DepositMoneyApiTest","api.DepositMoneyApiTest","userCannotDepositMoney"
"","9125","userCanTransferMoney(Float, Float, Float, Float) [3] 9999.0, 5000.0, 10000.0, 9999.0","","Sat Nov 08 20:06:12 UTC 2025","passed","Sat Nov 08 20:06:21 UTC 2025","","api.TransferMoneyApiTest","api.TransferMoneyApiTest","userCanTransferMoney"
"","1634","userCanDepositMoney(Float) [1] 1.0","","Sat Nov 08 20:05:50 UTC 2025","passed","Sat Nov 08 20:05:52 UTC 2025","","api.DepositMoneyApiTest","api.DepositMoneyApiTest","userCanDepositMoney"
"","2749","adminCanCreateUserWithValidCredentials()","","Sat Nov 08 20:05:43 UTC 2025","passed","Sat Nov 08 20:05:46 UTC 2025","","api.CreateUserApiTest","api.CreateUserApiTest","adminCanCreateUserWithValidCredentials"
"","225","adminCanLoginWithValidCredentialsAndGetAuthToken()","","Sat Nov 08 20:05:49 UTC 2025","passed","Sat Nov 08 20:05:50 UTC 2025","","api.LoginUserApiTest","api.LoginUserApiTest","adminCanLoginWithValidCredentialsAndGetAuthToken"
"","20238","adminCannotCreateUserWithInvalidCredentials()","","Sat Nov 08 20:06:06 UTC 2025","passed","Sat Nov 08 20:06:27 UTC 2025","","ui.CreateUserUiTest","ui.CreateUserUiTest","adminCannotCreateUserWithInvalidCredentials"
"","6043","userCanCreateAccount()","","Sat Nov 08 20:05:43 UTC 2025","passed","Sat Nov 08 20:05:49 UTC 2025","","api.CreateAccountApiTest","api.CreateAccountApiTest","userCanCreateAccount"
"","958","userCanChangeTheirNameUsingValidName(String) [5] N name","","Sat Nov 08 20:05:48 UTC 2025","passed","Sat Nov 08 20:05:49 UTC 2025","","api.UpdateCustomerNameApiTest","api.UpdateCustomerNameApiTest","userCanChangeTheirNameUsingValidName"
