"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2057","adminCannotCreateUserWithInvalidCredentials(String, String, String, String, String) [4] TestUser5#, TestUser5!, USER, username, Username must contain only letters, digits, dashes, underscores, and dots","","Wed Dec 03 19:18:59 UTC 2025","passed","Wed Dec 03 19:19:01 UTC 2025","","api.CreateUserApiTest","api.CreateUserApiTest","adminCannotCreateUserWithInvalidCredentials"
"","274","adminCannotCreateUserWithInvalidCredentials(String, String, String, String, String) [2] Te, TestUser3!, USER, username, Username must be between 3 and 15 characters","","Wed Dec 03 19:19:04 UTC 2025","passed","Wed Dec 03 19:19:04 UTC 2025","","api.CreateUserApiTest","api.CreateUserApiTest","adminCannotCreateUserWithInvalidCredentials"
"","1124","userCanChangeTheirNameUsingValidName(String) [2] NEW NAME","","Wed Dec 03 19:19:05 UTC 2025","passed","Wed Dec 03 19:19:06 UTC 2025","","api.UpdateCustomerNameApiTest","api.UpdateCustomerNameApiTest","userCanChangeTheirNameUsingValidName"
"","6378","userCannotTransferMoney(Float, Float, Float, String) [4] 10001.0, 5000.0, 11000.0, Transfer amount cannot exceed 10000","","Wed Dec 03 19:18:57 UTC 2025","passed","Wed Dec 03 19:19:03 UTC 2025","","api.TransferMoneyApiTest","api.TransferMoneyApiTest","userCannotTransferMoney"
"","17191","userCanLoginWithValidCredentials()","","Wed Dec 03 19:19:16 UTC 2025","passed","Wed Dec 03 19:19:33 UTC 2025","","ui.LoginUserUiTest","ui.LoginUserUiTest","userCanLoginWithValidCredentials"
"","247","adminCannotCreateUserWithInvalidCredentials(String, String, String, String, String) [7] TestUser8, NoSpecial1, USER, password, Password must contain at least one digit, one lower case, one upper case, one special character, no spaces, and be at least 8 characters long","","Wed Dec 03 19:19:02 UTC 2025","passed","Wed Dec 03 19:19:02 UTC 2025","","api.CreateUserApiTest","api.CreateUserApiTest","adminCannotCreateUserWithInvalidCredentials"
"","286","adminCanLoginWithValidCredentialsAndGetAuthToken()","","Wed Dec 03 19:19:03 UTC 2025","passed","Wed Dec 03 19:19:03 UTC 2025","","api.LoginUserApiTest","api.LoginUserApiTest","adminCanLoginWithValidCredentialsAndGetAuthToken"
"","1028","userCanDepositMoney(Float) [3] 5000.0","","Wed Dec 03 19:19:07 UTC 2025","passed","Wed Dec 03 19:19:08 UTC 2025","","api.DepositMoneyApiTest","api.DepositMoneyApiTest","userCanDepositMoney"
"","1098","userCannotChangeTheirNameUsingInvalidName(String, String) [4] , Name must contain two words with letters only","","Wed Dec 03 19:19:07 UTC 2025","passed","Wed Dec 03 19:19:08 UTC 2025","","api.UpdateCustomerNameApiTest","api.UpdateCustomerNameApiTest","userCannotChangeTheirNameUsingInvalidName"
"","786","userCanChangeTheirNameUsingValidName(String) [3] N N","","Wed Dec 03 19:19:06 UTC 2025","passed","Wed Dec 03 19:19:07 UTC 2025","","api.UpdateCustomerNameApiTest","api.UpdateCustomerNameApiTest","userCanChangeTheirNameUsingValidName"
"","2574","adminCanCreateUserWithValidCredentials()","","Wed Dec 03 19:18:57 UTC 2025","passed","Wed Dec 03 19:18:59 UTC 2025","","api.CreateUserApiTest","api.CreateUserApiTest","adminCanCreateUserWithValidCredentials"
"","1765","userCanDepositMoney(Float) [1] 1.0","","Wed Dec 03 19:19:03 UTC 2025","passed","Wed Dec 03 19:19:05 UTC 2025","","api.DepositMoneyApiTest","api.DepositMoneyApiTest","userCanDepositMoney"
"","2244","userCannotChangeTheirNameUsingInvalidName(String, String) [1] Newname, Name must contain two words with letters only","","Wed Dec 03 19:19:12 UTC 2025","passed","Wed Dec 03 19:19:14 UTC 2025","","api.UpdateCustomerNameApiTest","api.UpdateCustomerNameApiTest","userCannotChangeTheirNameUsingInvalidName"
"","17507","adminCannotCreateUserWithInvalidCredentials()","","Wed Dec 03 19:19:16 UTC 2025","passed","Wed Dec 03 19:19:34 UTC 2025","","ui.CreateUserUiTest","ui.CreateUserUiTest","adminCannotCreateUserWithInvalidCredentials"
"","10315","userCanTransferMoney(Float, Float, Float, Float) [3] 9999.0, 5000.0, 10000.0, 9999.0","","Wed Dec 03 19:19:17 UTC 2025","passed","Wed Dec 03 19:19:28 UTC 2025","","api.TransferMoneyApiTest","api.TransferMoneyApiTest","userCanTransferMoney"
"","2558","userCannotDepositMoney(Float, String) [3] 5000.01, Deposit amount cannot exceed 5000","","Wed Dec 03 19:19:10 UTC 2025","passed","Wed Dec 03 19:19:13 UTC 2025","","api.DepositMoneyApiTest","api.DepositMoneyApiTest","userCannotDepositMoney"
"","279","adminCannotCreateUserWithInvalidCredentials(String, String, String, String, String) [5] TestUser6, TestUser16, SUPERADMIN, role, Role must be either 'ADMIN' or 'USER'","","Wed Dec 03 19:19:01 UTC 2025","passed","Wed Dec 03 19:19:02 UTC 2025","","api.CreateUserApiTest","api.CreateUserApiTest","adminCannotCreateUserWithInvalidCredentials"
"","192","adminCannotCreateUserWithInvalidCredentials(String, String, String, String, String) [8] TestUser9, nouppercase1!, USER, password, Password must contain at least one digit, one lower case, one upper case, one special character, no spaces, and be at least 8 characters long","","Wed Dec 03 19:19:02 UTC 2025","passed","Wed Dec 03 19:19:02 UTC 2025","","api.CreateUserApiTest","api.CreateUserApiTest","adminCannotCreateUserWithInvalidCredentials"
"","10833","userCanTransferMoney(Float, Float, Float, Float) [2] 10000.0, 5000.0, 15000.0, 10000.0","","Wed Dec 03 19:19:16 UTC 2025","passed","Wed Dec 03 19:19:26 UTC 2025","","api.TransferMoneyApiTest","api.TransferMoneyApiTest","userCanTransferMoney"
"","6187","userCanCreateAccount()","","Wed Dec 03 19:18:57 UTC 2025","passed","Wed Dec 03 19:19:03 UTC 2025","","api.CreateAccountApiTest","api.CreateAccountApiTest","userCanCreateAccount"
"","11130","userCanCreateAccount()","","Wed Dec 03 19:19:13 UTC 2025","passed","Wed Dec 03 19:19:24 UTC 2025","","ui.CreateAccountUiTest","ui.CreateAccountUiTest","userCanCreateAccount"
"","258","adminCannotCreateUserWithInvalidCredentials(String, String, String, String, String) [1] , TestUser2!, USER, username, Username cannot be blank","","Wed Dec 03 19:19:04 UTC 2025","passed","Wed Dec 03 19:19:04 UTC 2025","","api.CreateUserApiTest","api.CreateUserApiTest","adminCannotCreateUserWithInvalidCredentials"
"","255","adminCannotCreateUserWithInvalidCredentials(String, String, String, String, String) [3] TestUserUserUser, TestUser4!, USER, username, Username must be between 3 and 15 characters","","Wed Dec 03 19:19:03 UTC 2025","passed","Wed Dec 03 19:19:04 UTC 2025","","api.CreateUserApiTest","api.CreateUserApiTest","adminCannotCreateUserWithInvalidCredentials"
"","221","adminCannotCreateUserWithInvalidCredentials(String, String, String, String, String) [10] TestUser11, NoNumber!, USER, password, Password must contain at least one digit, one lower case, one upper case, one special character, no spaces, and be at least 8 characters long","","Wed Dec 03 19:19:03 UTC 2025","passed","Wed Dec 03 19:19:03 UTC 2025","","api.CreateUserApiTest","api.CreateUserApiTest","adminCannotCreateUserWithInvalidCredentials"
"","930","adminCannotCreateUserWhoIsAlreadyExist()","","Wed Dec 03 19:19:04 UTC 2025","passed","Wed Dec 03 19:19:05 UTC 2025","","api.CreateUserApiTest","api.CreateUserApiTest","adminCannotCreateUserWhoIsAlreadyExist"
"","3871","userCannotTransferMoney(Float, Float, Float, String) [2] -1.0, 1.0, 2.0, Transfer amount must be at least 0.01","","Wed Dec 03 19:19:07 UTC 2025","passed","Wed Dec 03 19:19:11 UTC 2025","","api.TransferMoneyApiTest","api.TransferMoneyApiTest","userCannotTransferMoney"
"","10759","userCanDepositMoney()","","Wed Dec 03 19:19:05 UTC 2025","passed","Wed Dec 03 19:19:16 UTC 2025","","ui.DepositMoneyUiTest","ui.DepositMoneyUiTest","userCanDepositMoney"
"","421","userCanLoginWithValidCredentialsAndGetAuthToken()","","Wed Dec 03 19:19:03 UTC 2025","passed","Wed Dec 03 19:19:03 UTC 2025","","api.LoginUserApiTest","api.LoginUserApiTest","userCanLoginWithValidCredentialsAndGetAuthToken"
"","258","adminCannotCreateUserWithInvalidCredentials(String, String, String, String, String) [12] TestUser13, , USER, password, Password cannot be blank","","Wed Dec 03 19:19:03 UTC 2025","passed","Wed Dec 03 19:19:03 UTC 2025","","api.CreateUserApiTest","api.CreateUserApiTest","adminCannotCreateUserWithInvalidCredentials"
"","1259","userCanChangeTheirNameUsingValidName(String) [1] New Name","","Wed Dec 03 19:19:04 UTC 2025","passed","Wed Dec 03 19:19:05 UTC 2025","","api.UpdateCustomerNameApiTest","api.UpdateCustomerNameApiTest","userCanChangeTheirNameUsingValidName"
"","4417","userCanChangeTheirNameUsingValidName(String) [4] n n","","Wed Dec 03 19:18:57 UTC 2025","passed","Wed Dec 03 19:19:02 UTC 2025","","api.UpdateCustomerNameApiTest","api.UpdateCustomerNameApiTest","userCanChangeTheirNameUsingValidName"
"","6574","userCannotTransferMoney(Float, Float, Float, String) [3] 0.0, 1.0, 2.0, Transfer amount must be at least 0.01","","Wed Dec 03 19:19:11 UTC 2025","passed","Wed Dec 03 19:19:18 UTC 2025","","api.TransferMoneyApiTest","api.TransferMoneyApiTest","userCannotTransferMoney"
"","24294","adminCanCreateUserWithValidCredentials()","","Wed Dec 03 19:19:14 UTC 2025","passed","Wed Dec 03 19:19:38 UTC 2025","","ui.CreateUserUiTest","ui.CreateUserUiTest","adminCanCreateUserWithValidCredentials"
"","291","adminCannotCreateUserWithInvalidCredentials(String, String, String, String, String) [6] TestUser7, Seven7!, USER, password, Password must contain at least one digit, one lower case, one upper case, one special character, no spaces, and be at least 8 characters long","","Wed Dec 03 19:19:02 UTC 2025","passed","Wed Dec 03 19:19:02 UTC 2025","","api.CreateUserApiTest","api.CreateUserApiTest","adminCannotCreateUserWithInvalidCredentials"
"","18158","adminCanLoginWithValidCredentials()","","Wed Dec 03 19:19:17 UTC 2025","passed","Wed Dec 03 19:19:35 UTC 2025","","ui.LoginUserUiTest","ui.LoginUserUiTest","adminCanLoginWithValidCredentials"
"","1231","userCannotChangeTheirNameUsingInvalidName(String, String) [3] New name!, Name must contain two words with letters only","","Wed Dec 03 19:19:08 UTC 2025","passed","Wed Dec 03 19:19:09 UTC 2025","","api.UpdateCustomerNameApiTest","api.UpdateCustomerNameApiTest","userCannotChangeTheirNameUsingInvalidName"
"","177","adminCannotCreateUserWithInvalidCredentials(String, String, String, String, String) [9] TestUser10, NOLOWERCASE1!, USER, password, Password must contain at least one digit, one lower case, one upper case, one special character, no spaces, and be at least 8 characters long","","Wed Dec 03 19:19:02 UTC 2025","passed","Wed Dec 03 19:19:03 UTC 2025","","api.CreateUserApiTest","api.CreateUserApiTest","adminCannotCreateUserWithInvalidCredentials"
"","15855","userCannotDepositMoney()","","Wed Dec 03 19:19:10 UTC 2025","passed","Wed Dec 03 19:19:26 UTC 2025","","ui.DepositMoneyUiTest","ui.DepositMoneyUiTest","userCannotDepositMoney"
"","1174","userCannotDepositMoney(Float, String) [1] -0.01, Deposit amount must be at least 0.01","","Wed Dec 03 19:19:09 UTC 2025","passed","Wed Dec 03 19:19:10 UTC 2025","","api.DepositMoneyApiTest","api.DepositMoneyApiTest","userCannotDepositMoney"
"","1380","userCanDepositMoney(Float) [2] 4999.0","","Wed Dec 03 19:19:05 UTC 2025","passed","Wed Dec 03 19:19:07 UTC 2025","","api.DepositMoneyApiTest","api.DepositMoneyApiTest","userCanDepositMoney"
"","4123","userCannotTransferMoney(Float, Float, Float, String) [1] 1000.0, 100.0, 200.0, Invalid transfer: insufficient funds or invalid accounts","","Wed Dec 03 19:19:03 UTC 2025","passed","Wed Dec 03 19:19:07 UTC 2025","","api.TransferMoneyApiTest","api.TransferMoneyApiTest","userCannotTransferMoney"
