"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","4225","userCanChangeTheirNameUsingValidName(String) [4] n n","","Sun Nov 09 19:31:16 UTC 2025","passed","Sun Nov 09 19:31:21 UTC 2025","","api.UpdateCustomerNameApiTest","api.UpdateCustomerNameApiTest","userCanChangeTheirNameUsingValidName"
"","1652","userCanDepositMoney(Float) [1] 1.0","","Sun Nov 09 19:31:23 UTC 2025","passed","Sun Nov 09 19:31:25 UTC 2025","","api.DepositMoneyApiTest","api.DepositMoneyApiTest","userCanDepositMoney"
"","6292","userCannotTransferMoney(Float, Float, Float, String) [4] 10001.0, 5000.0, 11000.0, Transfer amount cannot exceed 10000","","Sun Nov 09 19:31:15 UTC 2025","passed","Sun Nov 09 19:31:22 UTC 2025","","api.TransferMoneyApiTest","api.TransferMoneyApiTest","userCannotTransferMoney"
"","16436","adminCanLoginWithValidCredentials()","","Sun Nov 09 19:31:41 UTC 2025","passed","Sun Nov 09 19:31:57 UTC 2025","","ui.LoginUserUiTest","ui.LoginUserUiTest","adminCanLoginWithValidCredentials"
"","333","adminCannotCreateUserWithInvalidCredentials(String, String, String, String, String) [7] TestUser8, NoSpecial1, USER, password, Password must contain at least one digit, one lower case, one upper case, one special character, no spaces, and be at least 8 characters long","","Sun Nov 09 19:31:21 UTC 2025","passed","Sun Nov 09 19:31:21 UTC 2025","","api.CreateUserApiTest","api.CreateUserApiTest","adminCannotCreateUserWithInvalidCredentials"
"","23010","userCannotTransferMoney()","","Sun Nov 09 19:31:36 UTC 2025","passed","Sun Nov 09 19:31:59 UTC 2025","","ui.TransferMoneyUiTest","ui.TransferMoneyUiTest","userCannotTransferMoney"
"","2021","userCannotDepositMoney(Float, String) [2] 0.0, Deposit amount must be at least 0.01","","Sun Nov 09 19:31:28 UTC 2025","passed","Sun Nov 09 19:31:30 UTC 2025","","api.DepositMoneyApiTest","api.DepositMoneyApiTest","userCannotDepositMoney"
"","10353","userCanTransferMoney(Float, Float, Float, Float) [2] 10000.0, 5000.0, 15000.0, 10000.0","","Sun Nov 09 19:31:39 UTC 2025","passed","Sun Nov 09 19:31:49 UTC 2025","","api.TransferMoneyApiTest","api.TransferMoneyApiTest","userCanTransferMoney"
"","227","adminCannotCreateUserWithInvalidCredentials(String, String, String, String, String) [6] TestUser7, Seven7!, USER, password, Password must contain at least one digit, one lower case, one upper case, one special character, no spaces, and be at least 8 characters long","","Sun Nov 09 19:31:20 UTC 2025","passed","Sun Nov 09 19:31:20 UTC 2025","","api.CreateUserApiTest","api.CreateUserApiTest","adminCannotCreateUserWithInvalidCredentials"
"","1114","userCanChangeTheirNameUsingValidName(String) [6] New n","","Sun Nov 09 19:31:22 UTC 2025","passed","Sun Nov 09 19:31:23 UTC 2025","","api.UpdateCustomerNameApiTest","api.UpdateCustomerNameApiTest","userCanChangeTheirNameUsingValidName"
"","2294","userCannotChangeTheirNameUsingInvalidName(String, String) [4] , Name must contain two words with letters only","","Sun Nov 09 19:31:27 UTC 2025","passed","Sun Nov 09 19:31:30 UTC 2025","","api.UpdateCustomerNameApiTest","api.UpdateCustomerNameApiTest","userCannotChangeTheirNameUsingInvalidName"
"","2897","userCannotDepositMoney(Float, String) [3] 5000.01, Deposit amount cannot exceed 5000","","Sun Nov 09 19:31:30 UTC 2025","passed","Sun Nov 09 19:31:33 UTC 2025","","api.DepositMoneyApiTest","api.DepositMoneyApiTest","userCannotDepositMoney"
"","216","adminCannotCreateUserWithInvalidCredentials(String, String, String, String, String) [3] TestUserUserUser, TestUser4!, USER, username, Username must be between 3 and 15 characters","","Sun Nov 09 19:31:22 UTC 2025","passed","Sun Nov 09 19:31:23 UTC 2025","","api.CreateUserApiTest","api.CreateUserApiTest","adminCannotCreateUserWithInvalidCredentials"
"","14738","userCanChangeTheirNameUsingValidName()","","Sun Nov 09 19:31:15 UTC 2025","passed","Sun Nov 09 19:31:30 UTC 2025","","ui.UpdateCustomerNameUiTest","ui.UpdateCustomerNameUiTest","userCanChangeTheirNameUsingValidName"
"","322","adminCannotCreateUserWithInvalidCredentials(String, String, String, String, String) [2] Te, TestUser3!, USER, username, Username must be between 3 and 15 characters","","Sun Nov 09 19:31:23 UTC 2025","passed","Sun Nov 09 19:31:23 UTC 2025","","api.CreateUserApiTest","api.CreateUserApiTest","adminCannotCreateUserWithInvalidCredentials"
"","325","adminCannotCreateUserWithInvalidCredentials(String, String, String, String, String) [12] TestUser13, , USER, password, Password cannot be blank","","Sun Nov 09 19:31:22 UTC 2025","passed","Sun Nov 09 19:31:22 UTC 2025","","api.CreateUserApiTest","api.CreateUserApiTest","adminCannotCreateUserWithInvalidCredentials"
"","17876","userCannotChangeTheirNameUsingInvalidName()","","Sun Nov 09 19:31:30 UTC 2025","passed","Sun Nov 09 19:31:48 UTC 2025","","ui.UpdateCustomerNameUiTest","ui.UpdateCustomerNameUiTest","userCannotChangeTheirNameUsingInvalidName"
"","6651","userCanCreateAccount()","","Sun Nov 09 19:31:15 UTC 2025","passed","Sun Nov 09 19:31:22 UTC 2025","","api.CreateAccountApiTest","api.CreateAccountApiTest","userCanCreateAccount"
"","1325","userCanChangeTheirNameUsingValidName(String) [1] New Name","","Sun Nov 09 19:31:23 UTC 2025","passed","Sun Nov 09 19:31:24 UTC 2025","","api.UpdateCustomerNameApiTest","api.UpdateCustomerNameApiTest","userCanChangeTheirNameUsingValidName"
"","1504","adminCannotCreateUserWithInvalidCredentials(String, String, String, String, String) [4] TestUser5#, TestUser5!, USER, username, Username must contain only letters, digits, dashes, underscores, and dots","","Sun Nov 09 19:31:19 UTC 2025","passed","Sun Nov 09 19:31:20 UTC 2025","","api.CreateUserApiTest","api.CreateUserApiTest","adminCannotCreateUserWithInvalidCredentials"
"","519","userCanLoginWithValidCredentialsAndGetAuthToken()","","Sun Nov 09 19:31:22 UTC 2025","passed","Sun Nov 09 19:31:23 UTC 2025","","api.LoginUserApiTest","api.LoginUserApiTest","userCanLoginWithValidCredentialsAndGetAuthToken"
"","1146","userCanChangeTheirNameUsingValidName(String) [5] N name","","Sun Nov 09 19:31:21 UTC 2025","passed","Sun Nov 09 19:31:22 UTC 2025","","api.UpdateCustomerNameApiTest","api.UpdateCustomerNameApiTest","userCanChangeTheirNameUsingValidName"
"","1521","userCanDepositMoney(Float) [3] 5000.0","","Sun Nov 09 19:31:26 UTC 2025","passed","Sun Nov 09 19:31:28 UTC 2025","","api.DepositMoneyApiTest","api.DepositMoneyApiTest","userCanDepositMoney"
"","2864","adminCanCreateUserWithValidCredentials()","","Sun Nov 09 19:31:15 UTC 2025","passed","Sun Nov 09 19:31:18 UTC 2025","","api.CreateUserApiTest","api.CreateUserApiTest","adminCanCreateUserWithValidCredentials"
"","1472","userCanChangeTheirNameUsingValidName(String) [3] N N","","Sun Nov 09 19:31:26 UTC 2025","passed","Sun Nov 09 19:31:27 UTC 2025","","api.UpdateCustomerNameApiTest","api.UpdateCustomerNameApiTest","userCanChangeTheirNameUsingValidName"
"","5265","userCannotTransferMoney(Float, Float, Float, String) [2] -1.0, 1.0, 2.0, Transfer amount must be at least 0.01","","Sun Nov 09 19:31:26 UTC 2025","passed","Sun Nov 09 19:31:31 UTC 2025","","api.TransferMoneyApiTest","api.TransferMoneyApiTest","userCannotTransferMoney"
"","2105","userCannotChangeTheirNameUsingInvalidName(String, String) [3] New name!, Name must contain two words with letters only","","Sun Nov 09 19:31:30 UTC 2025","passed","Sun Nov 09 19:31:32 UTC 2025","","api.UpdateCustomerNameApiTest","api.UpdateCustomerNameApiTest","userCannotChangeTheirNameUsingInvalidName"
"","9713","userCanTransferMoney(Float, Float, Float, Float) [3] 9999.0, 5000.0, 10000.0, 9999.0","","Sun Nov 09 19:31:42 UTC 2025","passed","Sun Nov 09 19:31:52 UTC 2025","","api.TransferMoneyApiTest","api.TransferMoneyApiTest","userCanTransferMoney"
"","3548","userCannotChangeTheirNameUsingInvalidName(String, String) [1] Newname, Name must contain two words with letters only","","Sun Nov 09 19:31:32 UTC 2025","passed","Sun Nov 09 19:31:36 UTC 2025","","api.UpdateCustomerNameApiTest","api.UpdateCustomerNameApiTest","userCannotChangeTheirNameUsingInvalidName"
"","212","adminCannotCreateUserWithInvalidCredentials(String, String, String, String, String) [8] TestUser9, nouppercase1!, USER, password, Password must contain at least one digit, one lower case, one upper case, one special character, no spaces, and be at least 8 characters long","","Sun Nov 09 19:31:21 UTC 2025","passed","Sun Nov 09 19:31:21 UTC 2025","","api.CreateUserApiTest","api.CreateUserApiTest","adminCannotCreateUserWithInvalidCredentials"
"","3290","userCannotChangeTheirNameUsingInvalidName(String, String) [2] New name1, Name must contain two words with letters only","","Sun Nov 09 19:31:32 UTC 2025","passed","Sun Nov 09 19:31:35 UTC 2025","","api.UpdateCustomerNameApiTest","api.UpdateCustomerNameApiTest","userCannotChangeTheirNameUsingInvalidName"
"","776","adminCannotCreateUserWhoIsAlreadyExist()","","Sun Nov 09 19:31:23 UTC 2025","passed","Sun Nov 09 19:31:24 UTC 2025","","api.CreateUserApiTest","api.CreateUserApiTest","adminCannotCreateUserWhoIsAlreadyExist"
"","12204","userCannotDepositMoney()","","Sun Nov 09 19:31:25 UTC 2025","passed","Sun Nov 09 19:31:37 UTC 2025","","ui.DepositMoneyUiTest","ui.DepositMoneyUiTest","userCannotDepositMoney"
"","15417","userCanDepositMoney()","","Sun Nov 09 19:31:24 UTC 2025","passed","Sun Nov 09 19:31:39 UTC 2025","","ui.DepositMoneyUiTest","ui.DepositMoneyUiTest","userCanDepositMoney"
"","10865","userCannotTransferMoney(Float, Float, Float, String) [3] 0.0, 1.0, 2.0, Transfer amount must be at least 0.01","","Sun Nov 09 19:31:31 UTC 2025","passed","Sun Nov 09 19:31:42 UTC 2025","","api.TransferMoneyApiTest","api.TransferMoneyApiTest","userCannotTransferMoney"
"","13510","userCanCreateAccount()","","Sun Nov 09 19:31:33 UTC 2025","passed","Sun Nov 09 19:31:47 UTC 2025","","ui.CreateAccountUiTest","ui.CreateAccountUiTest","userCanCreateAccount"
