"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2158","userCannotTransferMoney(Float, Float, Float, String) [2] -1.0, 1.0, 2.0, Transfer amount must be at least 0.01","","Wed Jan 28 02:12:44 UTC 2026","passed","Wed Jan 28 02:12:47 UTC 2026","","api.TransferMoneyApiTest","api.TransferMoneyApiTest","userCannotTransferMoney"
"","7797","userCannotChangeTheirNameUsingInvalidName()","","Wed Jan 28 02:14:53 UTC 2026","passed","Wed Jan 28 02:15:01 UTC 2026","","ui.UpdateCustomerNameUiTest","ui.UpdateCustomerNameUiTest","userCannotChangeTheirNameUsingInvalidName"
"","6910","adminCanCreateUserWithValidCredentials() repetition 5 of 10","","Wed Jan 28 02:13:49 UTC 2026","passed","Wed Jan 28 02:13:56 UTC 2026","","ui.CreateUserUiTest","ui.CreateUserUiTest","adminCanCreateUserWithValidCredentials"
"","124","adminCannotCreateUserWithInvalidCredentials(String, String, String, String, String) [4] TestUser5#, TestUser5!, USER, username, Username must contain only letters, digits, dashes, underscores, and dots","","Wed Jan 28 02:12:37 UTC 2026","passed","Wed Jan 28 02:12:37 UTC 2026","","api.CreateUserApiTest","api.CreateUserApiTest","adminCannotCreateUserWithInvalidCredentials"
"","7037","adminCanCreateUserWithValidCredentials() repetition 10 of 10","","Wed Jan 28 02:14:24 UTC 2026","passed","Wed Jan 28 02:14:31 UTC 2026","","ui.CreateUserUiTest","ui.CreateUserUiTest","adminCanCreateUserWithValidCredentials"
"","6918","adminCanCreateUserWithValidCredentials() repetition 6 of 10","","Wed Jan 28 02:13:56 UTC 2026","passed","Wed Jan 28 02:14:03 UTC 2026","","ui.CreateUserUiTest","ui.CreateUserUiTest","adminCanCreateUserWithValidCredentials"
"","119","adminCannotCreateUserWithInvalidCredentials(String, String, String, String, String) [6] TestUser7, Seven7!, USER, password, Password must contain at least one digit, one lower case, one upper case, one special character, no spaces, and be at least 8 characters long","","Wed Jan 28 02:12:37 UTC 2026","passed","Wed Jan 28 02:12:38 UTC 2026","","api.CreateUserApiTest","api.CreateUserApiTest","adminCannotCreateUserWithInvalidCredentials"
"","6620","userCanDepositMoney()","","Wed Jan 28 02:13:06 UTC 2026","passed","Wed Jan 28 02:13:12 UTC 2026","","ui.DepositMoneyUiTest","ui.DepositMoneyUiTest","userCanDepositMoney"
"","4886","userCanCreateAccount()","","Wed Jan 28 02:13:12 UTC 2026","passed","Wed Jan 28 02:13:17 UTC 2026","","ui.CreateAccountUiTest","ui.CreateAccountUiTest","userCanCreateAccount"
"","6647","userCannotDepositMoney()","","Wed Jan 28 02:12:59 UTC 2026","passed","Wed Jan 28 02:13:06 UTC 2026","","ui.DepositMoneyUiTest","ui.DepositMoneyUiTest","userCannotDepositMoney"
"","121","adminCannotCreateUserWithInvalidCredentials(String, String, String, String, String) [3] TestUserUserUser, TestUser4!, USER, username, Username must be between 3 and 15 characters","","Wed Jan 28 02:12:37 UTC 2026","passed","Wed Jan 28 02:12:37 UTC 2026","","api.CreateUserApiTest","api.CreateUserApiTest","adminCannotCreateUserWithInvalidCredentials"
"","3525","userCanCreateAccount()","","Wed Jan 28 02:12:33 UTC 2026","passed","Wed Jan 28 02:12:36 UTC 2026","","api.CreateAccountApiTest","api.CreateAccountApiTest","userCanCreateAccount"
"","506","userCannotDepositMoney(Float, String) [3] 5000.01, Deposit amount cannot exceed 5000","","Wed Jan 28 02:12:57 UTC 2026","passed","Wed Jan 28 02:12:58 UTC 2026","","api.DepositMoneyApiTest","api.DepositMoneyApiTest","userCannotDepositMoney"
"","435","userCanChangeTheirNameUsingValidName(String) [1] New Name","","Wed Jan 28 02:12:53 UTC 2026","passed","Wed Jan 28 02:12:54 UTC 2026","","api.UpdateCustomerNameApiTest","api.UpdateCustomerNameApiTest","userCanChangeTheirNameUsingValidName"
"","136","adminCannotCreateUserWithInvalidCredentials(String, String, String, String, String) [7] TestUser8, NoSpecial1, USER, password, Password must contain at least one digit, one lower case, one upper case, one special character, no spaces, and be at least 8 characters long","","Wed Jan 28 02:12:38 UTC 2026","passed","Wed Jan 28 02:12:38 UTC 2026","","api.CreateUserApiTest","api.CreateUserApiTest","adminCannotCreateUserWithInvalidCredentials"
"","425","userCanChangeTheirNameUsingValidName(String) [5] N name","","Wed Jan 28 02:12:55 UTC 2026","passed","Wed Jan 28 02:12:55 UTC 2026","","api.UpdateCustomerNameApiTest","api.UpdateCustomerNameApiTest","userCanChangeTheirNameUsingValidName"
"","2154","userCannotTransferMoney(Float, Float, Float, String) [3] 0.0, 1.0, 2.0, Transfer amount must be at least 0.01","","Wed Jan 28 02:12:47 UTC 2026","passed","Wed Jan 28 02:12:49 UTC 2026","","api.TransferMoneyApiTest","api.TransferMoneyApiTest","userCannotTransferMoney"
"","522","userCannotChangeTheirNameUsingInvalidName(String, String) [2] New name1, Name must contain two words with letters only","","Wed Jan 28 02:12:52 UTC 2026","passed","Wed Jan 28 02:12:52 UTC 2026","","api.UpdateCustomerNameApiTest","api.UpdateCustomerNameApiTest","userCannotChangeTheirNameUsingInvalidName"
"","520","userCanDepositMoney(Float) [1] 1.0","","Wed Jan 28 02:12:58 UTC 2026","passed","Wed Jan 28 02:12:58 UTC 2026","","api.DepositMoneyApiTest","api.DepositMoneyApiTest","userCanDepositMoney"
"","109","adminCannotCreateUserWithInvalidCredentials(String, String, String, String, String) [10] TestUser11, NoNumber!, USER, password, Password must contain at least one digit, one lower case, one upper case, one special character, no spaces, and be at least 8 characters long","","Wed Jan 28 02:12:38 UTC 2026","passed","Wed Jan 28 02:12:38 UTC 2026","","api.CreateUserApiTest","api.CreateUserApiTest","adminCannotCreateUserWithInvalidCredentials"
"","7762","userCanChangeTheirNameUsingValidName()","","Wed Jan 28 02:15:01 UTC 2026","passed","Wed Jan 28 02:15:09 UTC 2026","","ui.UpdateCustomerNameUiTest","ui.UpdateCustomerNameUiTest","userCanChangeTheirNameUsingValidName"
"","319","adminCannotCreateUserWhoIsAlreadyExist()","","Wed Jan 28 02:12:36 UTC 2026","passed","Wed Jan 28 02:12:36 UTC 2026","","api.CreateUserApiTest","api.CreateUserApiTest","adminCannotCreateUserWhoIsAlreadyExist"
"","2224","userCannotTransferMoney(Float, Float, Float, String) [4] 10001.0, 5000.0, 11000.0, Transfer amount cannot exceed 10000","","Wed Jan 28 02:12:49 UTC 2026","passed","Wed Jan 28 02:12:51 UTC 2026","","api.TransferMoneyApiTest","api.TransferMoneyApiTest","userCannotTransferMoney"
"","6874","adminCanCreateUserWithValidCredentials() repetition 4 of 10","","Wed Jan 28 02:13:42 UTC 2026","passed","Wed Jan 28 02:13:49 UTC 2026","","ui.CreateUserUiTest","ui.CreateUserUiTest","adminCanCreateUserWithValidCredentials"
"","6838","adminCanCreateUserWithValidCredentials() repetition 3 of 10","","Wed Jan 28 02:13:36 UTC 2026","passed","Wed Jan 28 02:13:42 UTC 2026","","ui.CreateUserUiTest","ui.CreateUserUiTest","adminCanCreateUserWithValidCredentials"
"","86","adminCanLoginWithValidCredentialsAndGetAuthToken()","","Wed Jan 28 02:12:56 UTC 2026","passed","Wed Jan 28 02:12:56 UTC 2026","","api.LoginUserApiTest","api.LoginUserApiTest","adminCanLoginWithValidCredentialsAndGetAuthToken"
"","6931","adminCanCreateUserWithValidCredentials() repetition 7 of 10","","Wed Jan 28 02:14:03 UTC 2026","passed","Wed Jan 28 02:14:10 UTC 2026","","ui.CreateUserUiTest","ui.CreateUserUiTest","adminCanCreateUserWithValidCredentials"
"","116","adminCannotCreateUserWithInvalidCredentials(String, String, String, String, String) [9] TestUser10, NOLOWERCASE1!, USER, password, Password must contain at least one digit, one lower case, one upper case, one special character, no spaces, and be at least 8 characters long","","Wed Jan 28 02:12:38 UTC 2026","passed","Wed Jan 28 02:12:38 UTC 2026","","api.CreateUserApiTest","api.CreateUserApiTest","adminCannotCreateUserWithInvalidCredentials"
"","533","userCannotDepositMoney(Float, String) [1] -0.01, Deposit amount must be at least 0.01","","Wed Jan 28 02:12:56 UTC 2026","passed","Wed Jan 28 02:12:57 UTC 2026","","api.DepositMoneyApiTest","api.DepositMoneyApiTest","userCannotDepositMoney"
"","504","userCanDepositMoney(Float) [2] 4999.0","","Wed Jan 28 02:12:58 UTC 2026","passed","Wed Jan 28 02:12:59 UTC 2026","","api.DepositMoneyApiTest","api.DepositMoneyApiTest","userCanDepositMoney"
"","128","adminCannotCreateUserWithInvalidCredentials(String, String, String, String, String) [8] TestUser9, nouppercase1!, USER, password, Password must contain at least one digit, one lower case, one upper case, one special character, no spaces, and be at least 8 characters long","","Wed Jan 28 02:12:38 UTC 2026","passed","Wed Jan 28 02:12:38 UTC 2026","","api.CreateUserApiTest","api.CreateUserApiTest","adminCannotCreateUserWithInvalidCredentials"
"","1209","userCanTransferMoney(Float, Float, Float, Float) [3] 9999.0, 5000.0, 10000.0, 9999.0","","Wed Jan 28 02:12:41 UTC 2026","passed","Wed Jan 28 02:12:42 UTC 2026","","api.TransferMoneyApiTest","api.TransferMoneyApiTest","userCanTransferMoney"
"","3652","adminCanLoginWithValidCredentials()","","Wed Jan 28 02:14:31 UTC 2026","passed","Wed Jan 28 02:14:35 UTC 2026","","ui.LoginUserUiTest","ui.LoginUserUiTest","adminCanLoginWithValidCredentials"
"","124","adminCannotCreateUserWithInvalidCredentials(String, String, String, String, String) [5] TestUser6, TestUser16, SUPERADMIN, role, Role must be either 'ADMIN' or 'USER'","","Wed Jan 28 02:12:37 UTC 2026","passed","Wed Jan 28 02:12:37 UTC 2026","","api.CreateUserApiTest","api.CreateUserApiTest","adminCannotCreateUserWithInvalidCredentials"
