"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","15565","userCanDepositMoney()","","Wed Dec 03 19:16:50 UTC 2025","passed","Wed Dec 03 19:17:05 UTC 2025","","ui.DepositMoneyUiTest","ui.DepositMoneyUiTest","userCanDepositMoney"
"","1167","userCanChangeTheirNameUsingValidName(String) [6] New n","","Wed Dec 03 19:16:48 UTC 2025","passed","Wed Dec 03 19:16:49 UTC 2025","","api.UpdateCustomerNameApiTest","api.UpdateCustomerNameApiTest","userCanChangeTheirNameUsingValidName"
"","2187","userCanDepositMoney(Float) [2] 4999.0","","Wed Dec 03 19:16:50 UTC 2025","passed","Wed Dec 03 19:16:52 UTC 2025","","api.DepositMoneyApiTest","api.DepositMoneyApiTest","userCanDepositMoney"
"","4664","userCannotTransferMoney(Float, Float, Float, String) [1] 1000.0, 100.0, 200.0, Invalid transfer: insufficient funds or invalid accounts","","Wed Dec 03 19:16:48 UTC 2025","passed","Wed Dec 03 19:16:53 UTC 2025","","api.TransferMoneyApiTest","api.TransferMoneyApiTest","userCannotTransferMoney"
"","25355","userCanTransferMoney()","","Wed Dec 03 19:17:06 UTC 2025","passed","Wed Dec 03 19:17:31 UTC 2025","","ui.TransferMoneyUiTest","ui.TransferMoneyUiTest","userCanTransferMoney"
"","1862","userCanChangeTheirNameUsingValidName(String) [2] NEW NAME","","Wed Dec 03 19:16:50 UTC 2025","passed","Wed Dec 03 19:16:52 UTC 2025","","api.UpdateCustomerNameApiTest","api.UpdateCustomerNameApiTest","userCanChangeTheirNameUsingValidName"
"","15272","userCanChangeTheirNameUsingValidName()","","Wed Dec 03 19:16:42 UTC 2025","passed","Wed Dec 03 19:16:57 UTC 2025","","ui.UpdateCustomerNameUiTest","ui.UpdateCustomerNameUiTest","userCanChangeTheirNameUsingValidName"
"","2768","userCannotDepositMoney(Float, String) [2] 0.0, Deposit amount must be at least 0.01","","Wed Dec 03 19:16:51 UTC 2025","passed","Wed Dec 03 19:16:54 UTC 2025","","api.DepositMoneyApiTest","api.DepositMoneyApiTest","userCannotDepositMoney"
"","1576","userCanDepositMoney(Float) [1] 1.0","","Wed Dec 03 19:16:48 UTC 2025","passed","Wed Dec 03 19:16:50 UTC 2025","","api.DepositMoneyApiTest","api.DepositMoneyApiTest","userCanDepositMoney"
"","342","adminCannotCreateUserWithInvalidCredentials(String, String, String, String, String) [5] TestUser6, TestUser16, SUPERADMIN, role, Role must be either 'ADMIN' or 'USER'","","Wed Dec 03 19:16:46 UTC 2025","passed","Wed Dec 03 19:16:47 UTC 2025","","api.CreateUserApiTest","api.CreateUserApiTest","adminCannotCreateUserWithInvalidCredentials"
"","231","adminCannotCreateUserWithInvalidCredentials(String, String, String, String, String) [7] TestUser8, NoSpecial1, USER, password, Password must contain at least one digit, one lower case, one upper case, one special character, no spaces, and be at least 8 characters long","","Wed Dec 03 19:16:47 UTC 2025","passed","Wed Dec 03 19:16:47 UTC 2025","","api.CreateUserApiTest","api.CreateUserApiTest","adminCannotCreateUserWithInvalidCredentials"
"","1442","userCanChangeTheirNameUsingValidName(String) [3] N N","","Wed Dec 03 19:16:52 UTC 2025","passed","Wed Dec 03 19:16:53 UTC 2025","","api.UpdateCustomerNameApiTest","api.UpdateCustomerNameApiTest","userCanChangeTheirNameUsingValidName"
"","227","adminCannotCreateUserWithInvalidCredentials(String, String, String, String, String) [12] TestUser13, , USER, password, Password cannot be blank","","Wed Dec 03 19:16:48 UTC 2025","passed","Wed Dec 03 19:16:48 UTC 2025","","api.CreateUserApiTest","api.CreateUserApiTest","adminCannotCreateUserWithInvalidCredentials"
"","725","adminCannotCreateUserWhoIsAlreadyExist()","","Wed Dec 03 19:16:49 UTC 2025","passed","Wed Dec 03 19:16:50 UTC 2025","","api.CreateUserApiTest","api.CreateUserApiTest","adminCannotCreateUserWhoIsAlreadyExist"
"","636","userCanLoginWithValidCredentialsAndGetAuthToken()","","Wed Dec 03 19:16:48 UTC 2025","passed","Wed Dec 03 19:16:48 UTC 2025","","api.LoginUserApiTest","api.LoginUserApiTest","userCanLoginWithValidCredentialsAndGetAuthToken"
"","2591","userCannotChangeTheirNameUsingInvalidName(String, String) [4] , Name must contain two words with letters only","","Wed Dec 03 19:16:53 UTC 2025","passed","Wed Dec 03 19:16:56 UTC 2025","","api.UpdateCustomerNameApiTest","api.UpdateCustomerNameApiTest","userCannotChangeTheirNameUsingInvalidName"
"","22252","userCannotChangeTheirNameUsingInvalidName()","","Wed Dec 03 19:16:57 UTC 2025","passed","Wed Dec 03 19:17:19 UTC 2025","","ui.UpdateCustomerNameUiTest","ui.UpdateCustomerNameUiTest","userCannotChangeTheirNameUsingInvalidName"
"","23460","adminCanCreateUserWithValidCredentials()","","Wed Dec 03 19:16:58 UTC 2025","passed","Wed Dec 03 19:17:21 UTC 2025","","ui.CreateUserUiTest","ui.CreateUserUiTest","adminCanCreateUserWithValidCredentials"
"","14931","userCanCreateAccount()","","Wed Dec 03 19:16:58 UTC 2025","passed","Wed Dec 03 19:17:13 UTC 2025","","ui.CreateAccountUiTest","ui.CreateAccountUiTest","userCanCreateAccount"
"","3533","userCannotChangeTheirNameUsingInvalidName(String, String) [3] New name!, Name must contain two words with letters only","","Wed Dec 03 19:16:56 UTC 2025","passed","Wed Dec 03 19:16:59 UTC 2025","","api.UpdateCustomerNameApiTest","api.UpdateCustomerNameApiTest","userCannotChangeTheirNameUsingInvalidName"
"","217","adminCannotCreateUserWithInvalidCredentials(String, String, String, String, String) [3] TestUserUserUser, TestUser4!, USER, username, Username must be between 3 and 15 characters","","Wed Dec 03 19:16:48 UTC 2025","passed","Wed Dec 03 19:16:49 UTC 2025","","api.CreateUserApiTest","api.CreateUserApiTest","adminCannotCreateUserWithInvalidCredentials"
"","4055","userCanChangeTheirNameUsingValidName(String) [4] n n","","Wed Dec 03 19:16:43 UTC 2025","passed","Wed Dec 03 19:16:47 UTC 2025","","api.UpdateCustomerNameApiTest","api.UpdateCustomerNameApiTest","userCanChangeTheirNameUsingValidName"
"","3104","userCannotDepositMoney(Float, String) [3] 5000.01, Deposit amount cannot exceed 5000","","Wed Dec 03 19:16:55 UTC 2025","passed","Wed Dec 03 19:16:58 UTC 2025","","api.DepositMoneyApiTest","api.DepositMoneyApiTest","userCannotDepositMoney"
"","280","adminCannotCreateUserWithInvalidCredentials(String, String, String, String, String) [6] TestUser7, Seven7!, USER, password, Password must contain at least one digit, one lower case, one upper case, one special character, no spaces, and be at least 8 characters long","","Wed Dec 03 19:16:47 UTC 2025","passed","Wed Dec 03 19:16:47 UTC 2025","","api.CreateUserApiTest","api.CreateUserApiTest","adminCannotCreateUserWithInvalidCredentials"
"","361","adminCannotCreateUserWithInvalidCredentials(String, String, String, String, String) [9] TestUser10, NOLOWERCASE1!, USER, password, Password must contain at least one digit, one lower case, one upper case, one special character, no spaces, and be at least 8 characters long","","Wed Dec 03 19:16:47 UTC 2025","passed","Wed Dec 03 19:16:48 UTC 2025","","api.CreateUserApiTest","api.CreateUserApiTest","adminCannotCreateUserWithInvalidCredentials"
"","8413","userCanTransferMoney(Float, Float, Float, Float) [3] 9999.0, 5000.0, 10000.0, 9999.0","","Wed Dec 03 19:17:13 UTC 2025","passed","Wed Dec 03 19:17:21 UTC 2025","","api.TransferMoneyApiTest","api.TransferMoneyApiTest","userCanTransferMoney"
"","2659","userCannotDepositMoney(Float, String) [1] -0.01, Deposit amount must be at least 0.01","","Wed Dec 03 19:16:54 UTC 2025","passed","Wed Dec 03 19:16:57 UTC 2025","","api.DepositMoneyApiTest","api.DepositMoneyApiTest","userCannotDepositMoney"
"","208","adminCannotCreateUserWithInvalidCredentials(String, String, String, String, String) [10] TestUser11, NoNumber!, USER, password, Password must contain at least one digit, one lower case, one upper case, one special character, no spaces, and be at least 8 characters long","","Wed Dec 03 19:16:48 UTC 2025","passed","Wed Dec 03 19:16:48 UTC 2025","","api.CreateUserApiTest","api.CreateUserApiTest","adminCannotCreateUserWithInvalidCredentials"
"","4923","userCannotChangeTheirNameUsingInvalidName(String, String) [2] New name1, Name must contain two words with letters only","","Wed Dec 03 19:16:59 UTC 2025","passed","Wed Dec 03 19:17:04 UTC 2025","","api.UpdateCustomerNameApiTest","api.UpdateCustomerNameApiTest","userCannotChangeTheirNameUsingInvalidName"
"","14666","userCannotDepositMoney()","","Wed Dec 03 19:16:51 UTC 2025","passed","Wed Dec 03 19:17:05 UTC 2025","","ui.DepositMoneyUiTest","ui.DepositMoneyUiTest","userCannotDepositMoney"
