"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","13712","userCanLoginWithValidCredentials()","","Wed Dec 03 18:49:06 UTC 2025","passed","Wed Dec 03 18:49:19 UTC 2025","","ui.LoginUserUiTest","ui.LoginUserUiTest","userCanLoginWithValidCredentials"
"","16621","userCanChangeTheirNameUsingValidName()","","Wed Dec 03 18:48:44 UTC 2025","passed","Wed Dec 03 18:49:01 UTC 2025","","ui.UpdateCustomerNameUiTest","ui.UpdateCustomerNameUiTest","userCanChangeTheirNameUsingValidName"
"","5209","userCannotChangeTheirNameUsingInvalidName(String, String) [2] New name1, Name must contain two words with letters only","","Wed Dec 03 18:49:01 UTC 2025","passed","Wed Dec 03 18:49:06 UTC 2025","","api.UpdateCustomerNameApiTest","api.UpdateCustomerNameApiTest","userCannotChangeTheirNameUsingInvalidName"
"","1104","userCanChangeTheirNameUsingValidName(String) [1] New Name","","Wed Dec 03 18:48:51 UTC 2025","passed","Wed Dec 03 18:48:52 UTC 2025","","api.UpdateCustomerNameApiTest","api.UpdateCustomerNameApiTest","userCanChangeTheirNameUsingValidName"
"","1539","adminCannotCreateUserWithInvalidCredentials(String, String, String, String, String) [4] TestUser5#, TestUser5!, USER, username, Username must contain only letters, digits, dashes, underscores, and dots","","Wed Dec 03 18:48:47 UTC 2025","passed","Wed Dec 03 18:48:48 UTC 2025","","api.CreateUserApiTest","api.CreateUserApiTest","adminCannotCreateUserWithInvalidCredentials"
"","18257","adminCannotCreateUserWithInvalidCredentials()","","Wed Dec 03 18:49:09 UTC 2025","passed","Wed Dec 03 18:49:27 UTC 2025","","ui.CreateUserUiTest","ui.CreateUserUiTest","adminCannotCreateUserWithInvalidCredentials"
"","23286","userCannotChangeTheirNameUsingInvalidName()","","Wed Dec 03 18:49:01 UTC 2025","passed","Wed Dec 03 18:49:24 UTC 2025","","ui.UpdateCustomerNameUiTest","ui.UpdateCustomerNameUiTest","userCannotChangeTheirNameUsingInvalidName"
"","1201","userCanChangeTheirNameUsingValidName(String) [6] New n","","Wed Dec 03 18:48:50 UTC 2025","passed","Wed Dec 03 18:48:51 UTC 2025","","api.UpdateCustomerNameApiTest","api.UpdateCustomerNameApiTest","userCanChangeTheirNameUsingValidName"
"","2503","adminCanCreateUserWithValidCredentials()","","Wed Dec 03 18:48:44 UTC 2025","passed","Wed Dec 03 18:48:47 UTC 2025","","api.CreateUserApiTest","api.CreateUserApiTest","adminCanCreateUserWithValidCredentials"
"","3498","userCannotChangeTheirNameUsingInvalidName(String, String) [3] New name!, Name must contain two words with letters only","","Wed Dec 03 18:48:58 UTC 2025","passed","Wed Dec 03 18:49:01 UTC 2025","","api.UpdateCustomerNameApiTest","api.UpdateCustomerNameApiTest","userCannotChangeTheirNameUsingInvalidName"
"","1935","userCanDepositMoney(Float) [2] 4999.0","","Wed Dec 03 18:48:52 UTC 2025","passed","Wed Dec 03 18:48:54 UTC 2025","","api.DepositMoneyApiTest","api.DepositMoneyApiTest","userCanDepositMoney"
"","5938","userCannotTransferMoney(Float, Float, Float, String) [4] 10001.0, 5000.0, 11000.0, Transfer amount cannot exceed 10000","","Wed Dec 03 18:48:44 UTC 2025","passed","Wed Dec 03 18:48:50 UTC 2025","","api.TransferMoneyApiTest","api.TransferMoneyApiTest","userCannotTransferMoney"
"","642","userCanLoginWithValidCredentialsAndGetAuthToken()","","Wed Dec 03 18:48:50 UTC 2025","passed","Wed Dec 03 18:48:51 UTC 2025","","api.LoginUserApiTest","api.LoginUserApiTest","userCanLoginWithValidCredentialsAndGetAuthToken"
"","299","adminCannotCreateUserWithInvalidCredentials(String, String, String, String, String) [7] TestUser8, NoSpecial1, USER, password, Password must contain at least one digit, one lower case, one upper case, one special character, no spaces, and be at least 8 characters long","","Wed Dec 03 18:48:49 UTC 2025","passed","Wed Dec 03 18:48:49 UTC 2025","","api.CreateUserApiTest","api.CreateUserApiTest","adminCannotCreateUserWithInvalidCredentials"
"","218","adminCannotCreateUserWithInvalidCredentials(String, String, String, String, String) [12] TestUser13, , USER, password, Password cannot be blank","","Wed Dec 03 18:48:50 UTC 2025","passed","Wed Dec 03 18:48:51 UTC 2025","","api.CreateUserApiTest","api.CreateUserApiTest","adminCannotCreateUserWithInvalidCredentials"
"","1395","userCanChangeTheirNameUsingValidName(String) [2] NEW NAME","","Wed Dec 03 18:48:52 UTC 2025","passed","Wed Dec 03 18:48:54 UTC 2025","","api.UpdateCustomerNameApiTest","api.UpdateCustomerNameApiTest","userCanChangeTheirNameUsingValidName"
"","1790","userCanChangeTheirNameUsingValidName(String) [3] N N","","Wed Dec 03 18:48:54 UTC 2025","passed","Wed Dec 03 18:48:55 UTC 2025","","api.UpdateCustomerNameApiTest","api.UpdateCustomerNameApiTest","userCanChangeTheirNameUsingValidName"
"","929","userCanChangeTheirNameUsingValidName(String) [5] N name","","Wed Dec 03 18:48:49 UTC 2025","passed","Wed Dec 03 18:48:50 UTC 2025","","api.UpdateCustomerNameApiTest","api.UpdateCustomerNameApiTest","userCanChangeTheirNameUsingValidName"
"","2144","userCannotChangeTheirNameUsingInvalidName(String, String) [4] , Name must contain two words with letters only","","Wed Dec 03 18:48:56 UTC 2025","passed","Wed Dec 03 18:48:58 UTC 2025","","api.UpdateCustomerNameApiTest","api.UpdateCustomerNameApiTest","userCannotChangeTheirNameUsingInvalidName"
"","2243","userCanDepositMoney(Float) [3] 5000.0","","Wed Dec 03 18:48:54 UTC 2025","passed","Wed Dec 03 18:48:56 UTC 2025","","api.DepositMoneyApiTest","api.DepositMoneyApiTest","userCanDepositMoney"
"","3885","userCanChangeTheirNameUsingValidName(String) [4] n n","","Wed Dec 03 18:48:45 UTC 2025","passed","Wed Dec 03 18:48:49 UTC 2025","","api.UpdateCustomerNameApiTest","api.UpdateCustomerNameApiTest","userCanChangeTheirNameUsingValidName"
"","269","adminCannotCreateUserWithInvalidCredentials(String, String, String, String, String) [5] TestUser6, TestUser16, SUPERADMIN, role, Role must be either 'ADMIN' or 'USER'","","Wed Dec 03 18:48:48 UTC 2025","passed","Wed Dec 03 18:48:49 UTC 2025","","api.CreateUserApiTest","api.CreateUserApiTest","adminCannotCreateUserWithInvalidCredentials"
"","5944","userCannotChangeTheirNameUsingInvalidName(String, String) [1] Newname, Name must contain two words with letters only","","Wed Dec 03 18:49:00 UTC 2025","passed","Wed Dec 03 18:49:06 UTC 2025","","api.UpdateCustomerNameApiTest","api.UpdateCustomerNameApiTest","userCannotChangeTheirNameUsingInvalidName"
"","271","adminCannotCreateUserWithInvalidCredentials(String, String, String, String, String) [11] TestUser12, With spaces1!, USER, password, Password must contain at least one digit, one lower case, one upper case, one special character, no spaces, and be at least 8 characters long","","Wed Dec 03 18:48:50 UTC 2025","passed","Wed Dec 03 18:48:50 UTC 2025","","api.CreateUserApiTest","api.CreateUserApiTest","adminCannotCreateUserWithInvalidCredentials"
"","13903","userCannotTransferMoney(Float, Float, Float, String) [3] 0.0, 1.0, 2.0, Transfer amount must be at least 0.01","","Wed Dec 03 18:49:03 UTC 2025","passed","Wed Dec 03 18:49:17 UTC 2025","","api.TransferMoneyApiTest","api.TransferMoneyApiTest","userCannotTransferMoney"
"","1997","userCannotDepositMoney(Float, String) [1] -0.01, Deposit amount must be at least 0.01","","Wed Dec 03 18:48:56 UTC 2025","passed","Wed Dec 03 18:48:58 UTC 2025","","api.DepositMoneyApiTest","api.DepositMoneyApiTest","userCannotDepositMoney"
"","24645","adminCanCreateUserWithValidCredentials()","","Wed Dec 03 18:48:58 UTC 2025","passed","Wed Dec 03 18:49:23 UTC 2025","","ui.CreateUserUiTest","ui.CreateUserUiTest","adminCanCreateUserWithValidCredentials"
